sha	release_band	subject	touched_paths	provisional_category
fbb5337b4a4d6288a89f0dbba6f046a6e07527db	v2.4.2..v2.5.4	v2.5.2: fixed stealthy mimics not staying visible in fog in some cases	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java	general
db1ecad12ff16829f779261398b6a955cc8604a3	v2.4.2..v2.5.4	v2.5.2: fixed ebony mimic sprites sometimes loosing transparency	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/MimicSprite.java	general
bc4a368903c05e0894e33fd83d03f38ea31d27a9	v2.4.2..v2.5.4	v2.5.2: now only some flying chars visually fall into pits on death	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Char.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/abilities/huntress/SpiritHawk.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Bat.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Bee.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalWisp.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Elemental.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Eye.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Rat.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Swarm.java	hotspot
f05e638840c3a210ebfaff82954d3c589dc6c45d	v2.4.2..v2.5.4	v2.5.2: fixed new crash caused by ratmog expiring (oops!)	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/abilities/Ratmogrify.java	general
ee98f88285368599ac655ad8cc3556ad50a8dd05	v2.4.2..v2.5.4	v2.5.2: fixed shard of oblivion not being droppable	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/ShardOfOblivion.java	slice2-candidate
e88c6894c5f587a7a78d1db86a5e8fc6cc563e75	v2.4.2..v2.5.4	v2.5.2: fixed dark floors having 1/2 vision on load instead of 5/8	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java	hotspot
6fe93bda2de90f9b788250b9b6d120b705d5bc6a	v2.4.2..v2.5.4	v2.5.2: fixed continue text in interlevelscene not having i18n	core/src/main/assets/messages/scenes/scenes.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/InterlevelScene.java	general
576f13154e87a85f90cf357de310a2cf424cc89b	v2.4.2..v2.5.4	v2.5.2: fixed shard of oblivion using wrong stats in its description	core/src/main/assets/messages/items/items_be.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_eo.properties;core/src/main/assets/messages/items/items_es.properties;core/src/main/assets/messages/items/items_fr.properties;core/src/main/assets/messages/items/items_hu.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_it.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_ko.properties;core/src/main/assets/messages/items/items_nl.properties;core/src/main/assets/messages/items/items_pl.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_ru.properties;core/src/main/assets/messages/items/items_tr.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/items/items.properties	localization
4f786e99ca3717756628eb08784640635dcd1d3a	v2.4.2..v2.5.4	v2.5.1: updated version, changelog, and translations for v2.5.1 release!	build.gradle;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_fr.properties;core/src/main/assets/messages/actors/actors_hu.properties;core/src/main/assets/messages/actors/actors_in.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/actors/actors_uk.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_fr.properties;core/src/main/assets/messages/items/items_hu.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_ko.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/journal/journal_de.properties;core/src/main/assets/messages/journal/journal_in.properties;core/src/main/assets/messages/journal/journal_ko.properties;core/src/main/assets/messages/journal/journal_pt.properties;core/src/main/assets/messages/journal/journal_tr.properties;core/src/main/assets/messages/journal/journal_uk.properties;core/src/main/assets/messages/levels/levels_de.properties;core/src/main/assets/messages/levels/levels_ko.properties;core/src/main/assets/messages/levels/levels_pt.properties;core/src/main/assets/messages/levels/levels_tr.properties;core/src/main/assets/messages/misc/misc_de.properties;core/src/main/assets/messages/misc/misc_fr.properties;core/src/main/assets/messages/misc/misc_in.properties;core/src/main/assets/messages/misc/misc_ko.properties;core/src/main/assets/messages/misc/misc_tr.properties;core/src/main/assets/messages/misc/misc_uk.properties;core/src/main/assets/messages/plants/plants_uk.properties;core/src/main/assets/messages/scenes/scenes_hu.properties;core/src/main/assets/messages/scenes/scenes_ko.properties;core/src/main/assets/messages/scenes/scenes_tr.properties;core/src/main/assets/messages/ui/ui_in.properties;core/src/main/assets/messages/ui/ui_ko.properties;core/src/main/assets/messages/ui/ui_ru.properties;core/src/main/assets/messages/ui/ui_tr.properties;core/src/main/assets/messages/windows/windows_el.properties;core/src/main/assets/messages/windows/windows_in.properties;core/src/main/assets/messages/windows/windows_ko.properties;core/src/main/assets/messages/windows/windows_pt.properties;core/src/main/assets/messages/windows/windows_tr.properties;core/src/main/assets/messages/windows/windows_uk.properties;core/src/main/assets/messages/windows/windows_vi.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	slice2-candidate
9ae384018f3da22801231109e568e5649e9a9de6	v2.4.2..v2.5.4	v2.5.1: re-added esperanto, now complete again!	core/src/main/assets/messages/actors/actors_eo.properties;core/src/main/assets/messages/items/items_eo.properties;core/src/main/assets/messages/journal/journal_eo.properties;core/src/main/assets/messages/levels/levels_eo.properties;core/src/main/assets/messages/misc/misc_eo.properties;core/src/main/assets/messages/plants/plants_eo.properties;core/src/main/assets/messages/private/private_eo.properties;core/src/main/assets/messages/scenes/scenes_eo.properties;core/src/main/assets/messages/ui/ui_eo.properties;core/src/main/assets/messages/windows/windows_eo.properties	slice2-candidate
ca1a8a50f2ae53e17ed70e15090526b01d474f65	v2.4.2..v2.5.4	v2.5.1: fixed Goo and DM-300 benefitting from terrain while levitating	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/DM300.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Goo.java	general
795ed29a9db85675ffd7de073d136b4d70f42ddc	v2.4.2..v2.5.4	v2.5.1: significantly improved internal RNG for chaotic censer	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/ChaoticCenser.java	slice2-candidate
823b0b6788a1c231046607a7fa4831e3902a7ef1	v2.4.2..v2.5.4	v2.5.1: buffed shard of oblivion, +20% drop chance up from +12.5%	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/ShardOfOblivion.java	slice2-candidate
04d3105a1b7905fe8bb1474f744e06cc12961d88	v2.4.2..v2.5.4	v2.5.1: buffed salt cube, regen loss now equalizes out	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/SaltCube.java	slice2-candidate
3c57614a743c7efb9d163fc8cb29f02049bf9e0f	v2.4.2..v2.5.4	v2.5.1: fixed ratmog rats not adding entries to the bestiary	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/abilities/Ratmogrify.java	slice2-candidate
9d3d35a8c7d6453790578d112e0db2936023bc39	v2.4.2..v2.5.4	v2.5.1: fixed new fullscreen-remembering code not actually triggering	desktop/src/main/java/com/shatteredpixel/shatteredpixeldungeon/desktop/DesktopPlatformSupport.java	platform
f16299966946e7c5a2b7917bec14f4166ff5b7e7	v2.4.2..v2.5.4	v2.5.1: added safety checks to other potentially small entry/exit rooms	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/standard/entrance/CaveEntranceRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/standard/entrance/ChasmEntranceRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/standard/exit/ChasmExitRoom.java	general
63c36166ebeda443ce340bf470d37bd03cfe19ad	v2.4.2..v2.5.4	v2.5.1: fixed bundling error with invalid seeds in sandals of nature	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/artifacts/SandalsOfNature.java	general
eab0cd3a3e8be5511498cb23885884d059da81d7	v2.4.2..v2.5.4	v2.5.1: jumping toward a distant well not clears that landmark entry	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/features/Chasm.java	slice2-candidate
fc6964c15bcebe8716b48592f9392253d54c30e0	v2.4.2..v2.5.4	v2.5.1: reverted change to temp file cleaning, wasn't causing slowdown	SPD-classes/src/main/java/com/watabou/utils/FileUtils.java	general
943222ca96dd641d8532b1f15330a6e87ed62b78	v2.4.2..v2.5.4	v2.5.1: fixed underscores in custom notes being used for highlighting	core/src/main/assets/fonts/pixel_font.ttf;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Item.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/CustomNoteButton.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndTitledMessage.java	slice2-candidate
575ad36eca805ec888b118db485479139d8b7418	v2.4.2..v2.5.4	v2.5.1: fixed a small typo in scroll of upgrade	core/src/main/assets/messages/items/items.properties	localization
be15d9737ba27fc4ed111b3aa327638862b2cc74	v2.4.2..v2.5.4	v2.5.1: sniper's mark now shows its duration in the buff desc	core/src/main/assets/messages/actors/actors.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/SnipersMark.java	general
ef43f245836cf1f7b59c72aa67e733447292c3d3	v2.4.2..v2.5.4	v2.5.1: fixed cases where well water landmark entries hinted at secrets	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/WellWater.java	slice2-candidate
54345572703d0821bd5a844c58328e655f98d23d	v2.4.2..v2.5.4	v2.5.1: fixed split alch guide not updating in various cases	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/AlchemyScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndJournal.java	slice2-candidate
8261aeeb2be8d8fcc2edd448694a237c4d5c291f	v2.4.2..v2.5.4	v2.5.1: npcs are now fooled by disguise buff	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java	hotspot
3e31ca13f8422831ddd1e0b13dc54cf766eef256	v2.4.2..v2.5.4	v2.5.1: Fixed compass weirdness in prison boss level	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/PrisonBossLevel.java	hotspot
84181ac652cfd9d30db8a6a7d4f6c09835581e90	v2.4.2..v2.5.4	v2.5.1: Added game app categorization to Android verison	android/src/main/AndroidManifest.xml	platform
4759bddee8f597c5c5a8d6c31afdb8c739eb05dd	v2.4.2..v2.5.4	v2.5.1: fixed statues becoming passive on ascent reset	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Statue.java	general
9e83f4cd96ce61f2ddb9a62a014522fc3e595c82	v2.4.2..v2.5.4	v2.5.1: fixed loading order causing pylons to lose all debuffs on load	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Pylon.java	general
d8c92096e37826940e39abcf2a38b65e2af0ba66	v2.4.2..v2.5.4	v2.5.1: fixed shopkeepers sometimes not clearing gasses when harmed	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Shopkeeper.java	general
ece3e68f4bf3bb7062ea9093cee271af43a0fe92	v2.4.2..v2.5.4	v2.5.1: fixed censer shop delay not working properly	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/ChaoticCenser.java	slice2-candidate
168230b1efb088ed4daf8d9e3a3e96795ecd1eac	v2.4.2..v2.5.4	v2.5.1: fixed missing pixels in adept researcher badge icon	core/src/main/assets/interfaces/badges.png	assets
d0b0fa7717e0660b46c0b26cf1e48d1b5c505fbe	v2.4.2..v2.5.4	v2.5.1: added an internal cap to corpse dust wraith spawning power	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/quest/CorpseDust.java	general
e98e9ee9789683f307c174ed8b3e8f11829a3aac	v2.4.2..v2.5.4	v2.5.1: fixed a small typo in invulnerability description	core/src/main/assets/messages/actors/actors.properties	localization
dea5aa38b96ffcd010f6cf4002bcfcd79261944f	v2.4.2..v2.5.4	v2.5.1: fixed rare crashes when censor had no cells to spawn gas in	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/trinkets/ChaoticCenser.java	slice2-candidate
a9930fafb7ff5da2c4a891522d4db2cd92a197ae	v2.4.2..v2.5.4	v2.5.1: fixed game log spam if scene is reset during tutorial	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java	general
16784d0194a8151559846fea140e03237e0157de	v2.4.2..v2.5.4	v2.5.0: updated version, changelog, and translations for v2.5.0 release!	build.gradle;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_hu.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_es.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/journal/journal_el.properties;core/src/main/assets/messages/levels/levels_el.properties;core/src/main/assets/messages/levels/levels_hu.properties;core/src/main/assets/messages/misc/misc_el.properties;core/src/main/assets/messages/scenes/scenes_el.properties;core/src/main/assets/messages/windows/windows_el.properties;core/src/main/assets/messages/windows/windows_zh.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ShatteredPixelDungeon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	slice2-candidate
3439b8ab2ee24ced8b7727bef8141ceff8ce359f	v2.4.2..v2.5.4	v2.5.0: added dev commentary for v1.4.0	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v1_X_Changes.java	general
0368b61d89745ba5a92f357f87b3f9e2393792d1	v2.4.2..v2.5.4	v2.5.0: fixed new story UI not setting region intros as read	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/InterlevelScene.java	general
56d3a0da183ca6814ee8babe3dd3feaa3748c1e3	v2.4.2..v2.5.4	v2.5.0: updated translations, version, and changelog for RC-1	build.gradle;core/src/main/assets/messages/actors/actors_cs.properties;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_fr.properties;core/src/main/assets/messages/actors/actors_hu.properties;core/src/main/assets/messages/actors/actors_in.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_ko.properties;core/src/main/assets/messages/actors/actors_nl.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_uk.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_fr.properties;core/src/main/assets/messages/items/items_hu.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_nl.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/journal/journal_de.properties;core/src/main/assets/messages/journal/journal_hu.properties;core/src/main/assets/messages/journal/journal_in.properties;core/src/main/assets/messages/journal/journal_pt.properties;core/src/main/assets/messages/journal/journal_uk.properties;core/src/main/assets/messages/journal/journal_vi.properties;core/src/main/assets/messages/levels/levels_de.properties;core/src/main/assets/messages/levels/levels_hu.properties;core/src/main/assets/messages/levels/levels_in.properties;core/src/main/assets/messages/levels/levels_ja.properties;core/src/main/assets/messages/levels/levels_pt.properties;core/src/main/assets/messages/levels/levels_zh.properties;core/src/main/assets/messages/misc/misc_el.properties;core/src/main/assets/messages/misc/misc_in.properties;core/src/main/assets/messages/misc/misc_uk.properties;core/src/main/assets/messages/scenes/scenes_be.properties;core/src/main/assets/messages/scenes/scenes_cs.properties;core/src/main/assets/messages/scenes/scenes_de.properties;core/src/main/assets/messages/scenes/scenes_el.properties;core/src/main/assets/messages/scenes/scenes_es.properties;core/src/main/assets/messages/scenes/scenes_fr.properties;core/src/main/assets/messages/scenes/scenes_hu.properties;core/src/main/assets/messages/scenes/scenes_in.properties;core/src/main/assets/messages/scenes/scenes_it.properties;core/src/main/assets/messages/scenes/scenes_ja.properties;core/src/main/assets/messages/scenes/scenes_ko.properties;core/src/main/assets/messages/scenes/scenes_nl.properties;core/src/main/assets/messages/scenes/scenes_pl.properties;core/src/main/assets/messages/scenes/scenes_pt.properties;core/src/main/assets/messages/scenes/scenes_ru.properties;core/src/main/assets/messages/scenes/scenes_tr.properties;core/src/main/assets/messages/scenes/scenes_uk.properties;core/src/main/assets/messages/scenes/scenes_vi.properties;core/src/main/assets/messages/scenes/scenes_zh.properties;core/src/main/assets/messages/ui/ui_in.properties;core/src/main/assets/messages/windows/windows_de.properties;core/src/main/assets/messages/windows/windows_el.properties;core/src/main/assets/messages/windows/windows_hu.properties;core/src/main/assets/messages/windows/windows_in.properties;core/src/main/assets/messages/windows/windows_zh.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	slice2-candidate
