sha	review_kind	status	decision	target_batch	path_overrides	reason
7aa9555294952d116639ef9e64259ace3943caf1	frontier-required	override	mixed	frontier-mixed	build.gradle=excluded;core/src/main/assets/messages/actors/actors_cs.properties=slice2;core/src/main/assets/messages/actors/actors_de.properties=slice2;core/src/main/assets/messages/actors/actors_el.properties=slice2;core/src/main/assets/messages/actors/actors_es.properties=slice2;core/src/main/assets/messages/actors/actors_fr.properties=slice2;core/src/main/assets/messages/actors/actors_hu.properties=slice2;core/src/main/assets/messages/actors/actors_in.properties=slice2;core/src/main/assets/messages/actors/actors_it.properties=slice2;core/src/main/assets/messages/actors/actors_ja.properties=slice2;core/src/main/assets/messages/actors/actors_ko.properties=slice2;core/src/main/assets/messages/actors/actors_nl.properties=slice2;core/src/main/assets/messages/actors/actors_pl.properties=slice2;core/src/main/assets/messages/actors/actors_pt.properties=slice2;core/src/main/assets/messages/actors/actors_ru.properties=slice2;core/src/main/assets/messages/actors/actors_uk.properties=slice2;core/src/main/assets/messages/actors/actors_vi.properties=slice2;core/src/main/assets/messages/actors/actors_zh.properties=slice2;core/src/main/assets/messages/items/items_be.properties=slice2;core/src/main/assets/messages/items/items_cs.properties=slice2;core/src/main/assets/messages/items/items_de.properties=slice2;core/src/main/assets/messages/items/items_el.properties=slice2;core/src/main/assets/messages/items/items_es.properties=slice2;core/src/main/assets/messages/items/items_fr.properties=slice2;core/src/main/assets/messages/items/items_hu.properties=slice2;core/src/main/assets/messages/items/items_in.properties=slice2;core/src/main/assets/messages/items/items_it.properties=slice2;core/src/main/assets/messages/items/items_ja.properties=slice2;core/src/main/assets/messages/items/items_ko.properties=slice2;core/src/main/assets/messages/items/items_nl.properties=slice2;core/src/main/assets/messages/items/items_pl.properties=slice2;core/src/main/assets/messages/items/items_pt.properties=slice2;core/src/main/assets/messages/items/items_ru.properties=slice2;core/src/main/assets/messages/items/items_tr.properties=slice2;core/src/main/assets/messages/items/items_uk.properties=slice2;core/src/main/assets/messages/items/items_vi.properties=slice2;core/src/main/assets/messages/items/items_zh.properties=slice2;core/src/main/assets/messages/levels/levels_hu.properties=slice2;core/src/main/assets/messages/levels/levels_it.properties=slice2;core/src/main/assets/messages/levels/levels_pl.properties=slice2;core/src/main/assets/messages/levels/levels_pt.properties=slice2;core/src/main/assets/messages/levels/levels_vi.properties=slice2;core/src/main/assets/messages/levels/levels_zh.properties=slice2;core/src/main/assets/messages/misc/misc_cs.properties=slice2;core/src/main/assets/messages/misc/misc_es.properties=slice2;core/src/main/assets/messages/misc/misc_fr.properties=slice2;core/src/main/assets/messages/misc/misc_hu.properties=slice2;core/src/main/assets/messages/misc/misc_it.properties=slice2;core/src/main/assets/messages/misc/misc_ja.properties=slice2;core/src/main/assets/messages/misc/misc_nl.properties=slice2;core/src/main/assets/messages/misc/misc_pl.properties=slice2;core/src/main/assets/messages/misc/misc_pt.properties=slice2;core/src/main/assets/messages/misc/misc_ru.properties=slice2;core/src/main/assets/messages/misc/misc_uk.properties=slice2;core/src/main/assets/messages/misc/misc_vi.properties=slice2;core/src/main/assets/messages/misc/misc_zh.properties=slice2;core/src/main/assets/messages/scenes/scenes_be.properties=slice2;core/src/main/assets/messages/scenes/scenes_cs.properties=slice2;core/src/main/assets/messages/scenes/scenes_de.properties=slice2;core/src/main/assets/messages/scenes/scenes_el.properties=slice2;core/src/main/assets/messages/scenes/scenes_es.properties=slice2;core/src/main/assets/messages/scenes/scenes_fr.properties=slice2;core/src/main/assets/messages/scenes/scenes_hu.properties=slice2;core/src/main/assets/messages/scenes/scenes_in.properties=slice2;core/src/main/assets/messages/scenes/scenes_it.properties=slice2;core/src/main/assets/messages/scenes/scenes_ja.properties=slice2;core/src/main/assets/messages/scenes/scenes_ko.properties=slice2;core/src/main/assets/messages/scenes/scenes_nl.properties=slice2;core/src/main/assets/messages/scenes/scenes_pl.properties=slice2;core/src/main/assets/messages/scenes/scenes_pt.properties=slice2;core/src/main/assets/messages/scenes/scenes_tr.properties=slice2;core/src/main/assets/messages/scenes/scenes_uk.properties=slice2;core/src/main/assets/messages/scenes/scenes_vi.properties=slice2;core/src/main/assets/messages/scenes/scenes_zh.properties=slice2;core/src/main/assets/messages/ui/ui_hu.properties=slice2;core/src/main/assets/messages/ui/ui_it.properties=slice2;core/src/main/assets/messages/ui/ui_nl.properties=slice2;core/src/main/assets/messages/ui/ui_pl.properties=slice2;core/src/main/assets/messages/ui/ui_pt.properties=slice2;core/src/main/assets/messages/ui/ui_ru.properties=slice2;core/src/main/assets/messages/ui/ui_vi.properties=slice2;core/src/main/assets/messages/ui/ui_zh.properties=slice2;core/src/main/assets/messages/windows/windows_cs.properties=slice2;core/src/main/assets/messages/windows/windows_es.properties=slice2;core/src/main/assets/messages/windows/windows_fr.properties=slice2;core/src/main/assets/messages/windows/windows_hu.properties=slice2;core/src/main/assets/messages/windows/windows_it.properties=slice2;core/src/main/assets/messages/windows/windows_ja.properties=slice2;core/src/main/assets/messages/windows/windows_nl.properties=slice2;core/src/main/assets/messages/windows/windows_pl.properties=slice2;core/src/main/assets/messages/windows/windows_pt.properties=slice2;core/src/main/assets/messages/windows/windows_ru.properties=slice2;core/src/main/assets/messages/windows/windows_uk.properties=slice2;core/src/main/assets/messages/windows/windows_vi.properties=slice2;core/src/main/assets/messages/windows/windows_zh.properties=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java=slice2	Generic translation bundles contain v2.5 feature strings and are deferred whole-file to Slice 2; upstream version and changelog paths remain excluded.
df1f67b160108880678a1c846113a5a338191508	frontier-required	override	slice2	frontier-mixed	core/src/main/assets/messages/items/items.properties=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Regeneration.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Generator.java=slice2	Every functional hunk supports deferred Slice 2 feature work: implemented the chaotic censer trinket.
8b42e550f38e44105e70a8c632a8a3328ee8b826	frontier-required	approved	mixed	frontier-mixed	-	MagicMissile and existing sprite callers are Slice 1 engine cleanup; the CursedWand caller remains Slice 2.
09b2338b549cad4f9f8a212000c3e78513ad2c7c	sample	override	slice2	cold-code	-	BadgesGrid is part of the deferred Journal catalog UI, so this window-order fix belongs to Slice 2.
0110ca008357a0956d50aeb74ef29f123b89c8da	sample	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: fixed trinket cost comments using a base cost of 5.
a47baab4a3bb183eb351700ca5a2f8968803de26	frontier-required	override	slice2	frontier-mixed	core/src/main/assets/messages/items/items.properties=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Talent.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Mob.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/Armor.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Generator.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/rings/Ring.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/Wand.java=slice2;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/Weapon.java=slice2	Every functional hunk supports deferred Slice 2 feature work: implemented the shard of oblivion trinket.
f5c4ccf20b28d507958523133fbb6f3e5d375d12	frontier-required	override	slice2	frontier-mixed	core/src/main/assets/messages/items/items.properties=slice2	Every functional hunk supports deferred Slice 2 feature work: added a 4th trinket option: random.
03eff7ff1d4fb57f26506a257daee7fc7fcea2c6	sample	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: trinkets can now be energized for some energy back.
a6434c3697b920da7bc5f67fb5232d746ab6e528	frontier-required	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: finalized sprites for 4 new trinkets.
0424be9378b10c2b2e374048a2aec0aaedc4b0dd	sample	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: fixed custom notes showing for rings twice in some cases.
57ccda1beaaff35c6d880ae2f5fc47e3c253262e	frontier-required	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: fixed 'see on examine' trying to use catalog instead of bestiary.
b7d419a3ca74fe04acaa8e5190e693c967668760	frontier-required	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: fixed some typos in newest trinket descriptions.
56595fadea1f4648f3a2b5ec8118e930d5a2597b	frontier-required	override	mixed	frontier-mixed	build.gradle=excluded;core/src/main/assets/messages/actors/actors_be.properties=slice2;core/src/main/assets/messages/actors/actors_cs.properties=slice2;core/src/main/assets/messages/actors/actors_de.properties=slice2;core/src/main/assets/messages/actors/actors_el.properties=slice2;core/src/main/assets/messages/actors/actors_es.properties=slice2;core/src/main/assets/messages/actors/actors_fr.properties=slice2;core/src/main/assets/messages/actors/actors_hu.properties=slice2;core/src/main/assets/messages/actors/actors_in.properties=slice2;core/src/main/assets/messages/actors/actors_it.properties=slice2;core/src/main/assets/messages/actors/actors_ja.properties=slice2;core/src/main/assets/messages/actors/actors_ko.properties=slice2;core/src/main/assets/messages/actors/actors_nl.properties=slice2;core/src/main/assets/messages/actors/actors_pl.properties=slice2;core/src/main/assets/messages/actors/actors_pt.properties=slice2;core/src/main/assets/messages/actors/actors_ru.properties=slice2;core/src/main/assets/messages/actors/actors_tr.properties=slice2;core/src/main/assets/messages/actors/actors_uk.properties=slice2;core/src/main/assets/messages/actors/actors_vi.properties=slice2;core/src/main/assets/messages/actors/actors_zh.properties=slice2;core/src/main/assets/messages/items/items_cs.properties=slice2;core/src/main/assets/messages/items/items_el.properties=slice2;core/src/main/assets/messages/items/items_es.properties=slice2;core/src/main/assets/messages/items/items_fr.properties=slice2;core/src/main/assets/messages/items/items_hu.properties=slice2;core/src/main/assets/messages/items/items_ja.properties=slice2;core/src/main/assets/messages/items/items_ko.properties=slice2;core/src/main/assets/messages/items/items_nl.properties=slice2;core/src/main/assets/messages/items/items_pl.properties=slice2;core/src/main/assets/messages/items/items_pt.properties=slice2;core/src/main/assets/messages/items/items_ru.properties=slice2;core/src/main/assets/messages/items/items_uk.properties=slice2;core/src/main/assets/messages/items/items_zh.properties=slice2;core/src/main/assets/messages/levels/levels_hu.properties=slice2;core/src/main/assets/messages/levels/levels_nl.properties=slice2;core/src/main/assets/messages/levels/levels_pl.properties=slice2;core/src/main/assets/messages/levels/levels_ru.properties=slice2;core/src/main/assets/messages/levels/levels_zh.properties=slice2;core/src/main/assets/messages/misc/misc_cs.properties=slice2;core/src/main/assets/messages/misc/misc_es.properties=slice2;core/src/main/assets/messages/misc/misc_hu.properties=slice2;core/src/main/assets/messages/misc/misc_ja.properties=slice2;core/src/main/assets/messages/misc/misc_nl.properties=slice2;core/src/main/assets/messages/misc/misc_pl.properties=slice2;core/src/main/assets/messages/misc/misc_ru.properties=slice2;core/src/main/assets/messages/misc/misc_uk.properties=slice2;core/src/main/assets/messages/misc/misc_zh.properties=slice2;core/src/main/assets/messages/plants/plants_pl.properties=slice2;core/src/main/assets/messages/scenes/scenes_hu.properties=slice2;core/src/main/assets/messages/scenes/scenes_nl.properties=slice2;core/src/main/assets/messages/scenes/scenes_pl.properties=slice2;core/src/main/assets/messages/ui/ui_de.properties=slice2;core/src/main/assets/messages/ui/ui_es.properties=slice2;core/src/main/assets/messages/ui/ui_hu.properties=slice2;core/src/main/assets/messages/ui/ui_nl.properties=slice2;core/src/main/assets/messages/ui/ui_ru.properties=slice2;core/src/main/assets/messages/windows/windows_cs.properties=slice2;core/src/main/assets/messages/windows/windows_es.properties=slice2;core/src/main/assets/messages/windows/windows_hu.properties=slice2;core/src/main/assets/messages/windows/windows_ja.properties=slice2;core/src/main/assets/messages/windows/windows_nl.properties=slice2;core/src/main/assets/messages/windows/windows_pl.properties=slice2;core/src/main/assets/messages/windows/windows_ru.properties=slice2;core/src/main/assets/messages/windows/windows_uk.properties=slice2;core/src/main/assets/messages/windows/windows_zh.properties=slice2	Generic translation bundles contain v2.5 feature strings and are deferred whole-file to Slice 2; upstream version and changelog paths remain excluded.
b278c8d16f5b8ba7cb820e7ea2f9cf10f6075a40	frontier-required	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: added text for censer and shard of oblivion trinkets.
f04eb50b7288f69e7ef449ef7a79f161ce218c23	frontier-required	approved	slice1	hotspot-char	-	Reviewed as Slice 1 engine or tuning work: fixed combined lethality triggering from thrown weapons.
e3fae424501aa5ac34f44a3ced3d0783a7fa1198	frontier-required	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: fixed incorrect catalog 'count' text for artifs and trinkets.
f81f32297e071cb5d98ae7efff3f9556968b7897	frontier-required	approved	slice1	hotspot-char	-	Reviewed as Slice 1 engine or tuning work: flying mobs now visually fall into chasms if they die on them.
4bdd2359bafda4e77fd9ed00393fdd3b4a629541	frontier-required	override	excluded	frontier-mixed	build.gradle=excluded	Upstream app-version and changelog or welcome metadata are excluded; they do not implement CPDU engine or tuning behavior.
3c0b7455016e1ad61ea47c60c17e869263cc67f9	frontier-required	approved	slice2	slice2-feature	-	Reviewed as deferred Slice 2 feature work: fixed recent notes fix causing journal scene crashes.
c3c6d46f9a3f1b77b0307fd54461e69bd63fb97a	frontier-required	override	mixed	frontier-mixed	build.gradle=excluded;core/src/main/assets/messages/actors/actors_cs.properties=slice2;core/src/main/assets/messages/actors/actors_el.properties=slice2;core/src/main/assets/messages/actors/actors_es.properties=slice2;core/src/main/assets/messages/actors/actors_fr.properties=slice2;core/src/main/assets/messages/actors/actors_hu.properties=slice2;core/src/main/assets/messages/actors/actors_in.properties=slice2;core/src/main/assets/messages/actors/actors_it.properties=slice2;core/src/main/assets/messages/actors/actors_ja.properties=slice2;core/src/main/assets/messages/actors/actors_ko.properties=slice2;core/src/main/assets/messages/actors/actors_pl.properties=slice2;core/src/main/assets/messages/actors/actors_pt.properties=slice2;core/src/main/assets/messages/actors/actors_ru.properties=slice2;core/src/main/assets/messages/actors/actors_uk.properties=slice2;core/src/main/assets/messages/actors/actors_zh.properties=slice2;core/src/main/assets/messages/items/items_be.properties=slice2;core/src/main/assets/messages/items/items_cs.properties=slice2;core/src/main/assets/messages/items/items_el.properties=slice2;core/src/main/assets/messages/items/items_es.properties=slice2;core/src/main/assets/messages/items/items_fr.properties=slice2;core/src/main/assets/messages/items/items_hu.properties=slice2;core/src/main/assets/messages/items/items_ja.properties=slice2;core/src/main/assets/messages/items/items_pl.properties=slice2;core/src/main/assets/messages/items/items_ru.properties=slice2;core/src/main/assets/messages/items/items_tr.properties=slice2;core/src/main/assets/messages/items/items_uk.properties=slice2;core/src/main/assets/messages/items/items_zh.properties=slice2;core/src/main/assets/messages/levels/levels_cs.properties=slice2;core/src/main/assets/messages/levels/levels_el.properties=slice2;core/src/main/assets/messages/levels/levels_es.properties=slice2;core/src/main/assets/messages/levels/levels_ja.properties=slice2;core/src/main/assets/messages/levels/levels_pl.properties=slice2;core/src/main/assets/messages/levels/levels_ru.properties=slice2;core/src/main/assets/messages/levels/levels_uk.properties=slice2;core/src/main/assets/messages/levels/levels_zh.properties=slice2;core/src/main/assets/messages/misc/misc_cs.properties=slice2;core/src/main/assets/messages/misc/misc_es.properties=slice2;core/src/main/assets/messages/misc/misc_hu.properties=slice2;core/src/main/assets/messages/misc/misc_ja.properties=slice2;core/src/main/assets/messages/misc/misc_pl.properties=slice2;core/src/main/assets/messages/misc/misc_ru.properties=slice2;core/src/main/assets/messages/misc/misc_uk.properties=slice2;core/src/main/assets/messages/misc/misc_zh.properties=slice2;core/src/main/assets/messages/plants/plants_hu.properties=slice2;core/src/main/assets/messages/scenes/scenes_cs.properties=slice2;core/src/main/assets/messages/scenes/scenes_es.properties=slice2;core/src/main/assets/messages/scenes/scenes_ja.properties=slice2;core/src/main/assets/messages/scenes/scenes_pl.properties=slice2;core/src/main/assets/messages/scenes/scenes_pt.properties=slice2;core/src/main/assets/messages/scenes/scenes_ru.properties=slice2;core/src/main/assets/messages/scenes/scenes_uk.properties=slice2;core/src/main/assets/messages/scenes/scenes_zh.properties=slice2;core/src/main/assets/messages/ui/ui_cs.properties=slice2;core/src/main/assets/messages/ui/ui_es.properties=slice2;core/src/main/assets/messages/ui/ui_ja.properties=slice2;core/src/main/assets/messages/ui/ui_pl.properties=slice2;core/src/main/assets/messages/ui/ui_uk.properties=slice2;core/src/main/assets/messages/ui/ui_zh.properties=slice2;core/src/main/assets/messages/windows/windows_cs.properties=slice2;core/src/main/assets/messages/windows/windows_el.properties=slice2;core/src/main/assets/messages/windows/windows_es.properties=slice2;core/src/main/assets/messages/windows/windows_hu.properties=slice2;core/src/main/assets/messages/windows/windows_ja.properties=slice2;core/src/main/assets/messages/windows/windows_nl.properties=slice2;core/src/main/assets/messages/windows/windows_pl.properties=slice2;core/src/main/assets/messages/windows/windows_ru.properties=slice2;core/src/main/assets/messages/windows/windows_uk.properties=slice2;core/src/main/assets/messages/windows/windows_zh.properties=slice2	Generic translation bundles contain v2.5 feature strings and are deferred whole-file to Slice 2; upstream version and changelog paths remain excluded.
